transaction_id,item_id,account_id,date,name,merchant_name,amount,pending
ljy3x9Z7J1tDAlRy9WEeU4r9Lq1nRrCpgW4eN,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-07-15,Starbucks,Starbucks,4.33,False
qM8kPbRlqjtoanjyN9wVTEqR3bBxrqigPWE1B,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-07-14,SparkFun,FUN,89.4,False
K6lXv4nRyVtqQ57m1xjlI6WJqoxBjWuRk8ya3,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-07-01,Uber 072515 SF**POOL**,Uber,6.33,False
r1mPkgJqK5IZN3X17KEnFQqkdxgoVqt79wQVq,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-06-18,Uber 063015 SF**POOL**,Uber,5.4,False
zVDLpamJA5uypkgnXEbwU9ow6qnbXoHlBaV1A,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-06-16,United Airlines,United Airlines,-500.0,False
BA3XEDRwv5cjxE1K4GzNSbwn5dMe1wf45yBND,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-06-15,McDonald's,McDonald's,12.0,False
3o954GKPLvu1JRnm8odeSJdZpjEvbdCZbJAe4,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-06-15,Starbucks,Starbucks,4.33,False
xyQM1grxRXczpP5jm6VRcnQaodDRzQu6Pw1Rl,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-06-14,SparkFun,FUN,89.4,False
dBmbvDwgNJulaWb8vyoJfGaVdRPbmahJzNke4,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-06-01,Uber 072515 SF**POOL**,Uber,6.33,False
aKmDvBekP3Id3voe5nA8sdbXKqW6rbfZJ4NL8,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-05-19,Uber 063015 SF**POOL**,Uber,5.4,False
4DJmNar6pVionE7x8LpaTEnNplzwxniJV5o7B,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-05-17,United Airlines,United Airlines,-500.0,False
N6rXv7RqMntzl5VKo4Wrck6ABJ41z6TypZ3mg,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-05-16,McDonald's,McDonald's,12.0,False
P6BVvQbrjEt395XJnPlGUvVo6DPynVio5d1Zr,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-05-16,Starbucks,Starbucks,4.33,False
jN8zBJbpkgt7pAN5bgy8TG3xa4W5L3h6m4Eqq,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-05-15,SparkFun,FUN,89.4,False
7m9k7apPLVIA9ERZ8xXwUavPqZx1LvTdyQZLn,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-05-02,Uber 072515 SF**POOL**,Uber,6.33,False
e3mnlPv6yJhPvjAyo954Frj1JRXL8jurBDg1k,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-04-19,Uber 063015 SF**POOL**,Uber,5.4,False
Q63ywXJz7Wtx95Jdnjq3H3bkgpjzWbTw6o1ED,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-04-17,United Airlines,United Airlines,-500.0,False
Z6mRX8qbpjtQ9KX1no4esdXD6egoEXfemL3V1,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-04-16,McDonald's,McDonald's,12.0,False
M6KXvj7lRZtrM5Z6paWmuyDv7Xak5DfLpxKVX,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-04-16,Starbucks,Starbucks,4.33,False
1598d4lJLwtoJqvdQae9TA1yNVrMP1TpX7zlX,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-04-15,SparkFun,FUN,89.4,False
L6qXv4VMQbtKm5wDLdneIa9JL6d4m9TkK87Gj,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-04-02,Uber 072515 SF**POOL**,Uber,6.33,False
pZW4NP5glXukWz4eRPVjhy9k4J5A39fpjgw3M,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-03-20,Uber 063015 SF**POOL**,Uber,5.4,False
oQwa4J5bWLtk6r4obREehjJAlzNo7JCo59j8d,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-03-18,United Airlines,United Airlines,-500.0,False
gdmqKPbpNJfNPedawRnZIGEJ15mqKEhERDoqX,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-03-17,McDonald's,McDonald's,12.0,False
8A9XeDp6vRcr8dMRlWJqublmEzvx3lfWpanjl,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-03-17,Starbucks,Starbucks,4.33,False
EbkXGw97nrtGm5LKjqx9haVpLoqbMVT4eQyJw,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-03-16,SparkFun,FUN,89.4,False
WVPnvLRJp4u6a5bGd1xNTKDry814QDu6yMRKR,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-03-03,Uber 072515 SF**POOL**,Uber,6.33,False
A6BX8xn149tA3Zm1azr9UQ4GLDyRk4t9Jw8Ep,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-02-18,Uber 063015 SF**POOL**,Uber,5.4,False
GANXvyQwRkcMP58Ner9qI3V1Q4rzLVT6x9ayB,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-02-16,United Airlines,United Airlines,-500.0,False
ne8daM54bJT8DKQxb5yZuPBLZ1p8rBtAVkowk,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-02-15,McDonald's,McDonald's,12.0,False
brmnv6xpwjuQe4ra15EpslDkPRzLvDumKLlQj,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-02-15,Starbucks,Starbucks,4.33,False
m78xdg5Ja9f6Mq4Bbro8TG5g3LWqQ5hgpjEza,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-02-14,SparkFun,FUN,89.4,False
yy81LMVdDbcByjDgp8EdiVQm6MKn9Qt4ndGeZ,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-02-01,Uber 072515 SF**POOL**,Uber,6.33,False
9D9XQd8k5wiAyaGWqz7LUpwM9Zk13wi4y8rae,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-01-19,Uber 063015 SF**POOL**,Uber,5.4,False
vy8QZMqB3RcKp4rw7g19IwDBKoWApDHqexpAa,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-01-17,United Airlines,United Airlines,-500.0,False
R6xnvQ8BZ1tdz5eLr7Kxs4WL6w7aBWCakj93z,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-01-16,McDonald's,McDonald's,12.0,False
659DjegXLBtAk3RG8pbxUwArByeMNAH8KJ6Lg,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-01-16,Starbucks,Starbucks,4.33,False
X6jJvg8oQwt74lPkmLArTvN7xqwjaNibjgQqb,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-01-15,SparkFun,FUN,89.4,False
D6dXA18o4wtbm57nPlWjuLBqZjlxrBF3Re1x4,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2025-01-02,Uber 072515 SF**POOL**,Uber,6.33,False
V6NJvaWpwgtPd56vnMAbFKby4JMdrbu9ykaep,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-12-20,Uber 063015 SF**POOL**,Uber,5.4,False
ww8ZMbK3x5IyEVbBQloKUp6RQPnlV6iPR9Gjl,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-12-18,United Airlines,United Airlines,-500.0,False
5R98P4o7JVCAbEXQk873UAmpEZB58mT5yVvMg,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-12-17,McDonald's,McDonald's,12.0,False
J67Xv4EkQbtle51WM3Pzf5BKeX31GBuBMjAq1,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-12-17,Starbucks,Starbucks,4.33,False
kP8B3xywpmCMQ1LReXE8I9bRpm4VPbHLDE9Km,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-12-16,SparkFun,FUN,89.4,False
ljy3x9Z7J1tDAlRy9WEeU4r9Lq1nRrCpgW48N,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-12-03,Uber 072515 SF**POOL**,Uber,6.33,False
qM8kPbRlqjtoanjyN9wVTEqR3bBxrqigPWEkB,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-11-20,Uber 063015 SF**POOL**,Uber,5.4,False
K6lXv4nRyVtqQ57m1xjlI6WJqoxBjWuRk8yb3,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-11-18,United Airlines,United Airlines,-500.0,False
r1mPkgJqK5IZN3X17KEnFQqkdxgoVqt79wQgq,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-11-17,McDonald's,McDonald's,12.0,False
zVDLpamJA5uypkgnXEbwU9ow6qnbXoHlBaVWA,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-11-17,Starbucks,Starbucks,4.33,False
BA3XEDRwv5cjxE1K4GzNSbwn5dMe1wf45yBnD,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-11-16,SparkFun,FUN,89.4,False
3o954GKPLvu1JRnm8odeSJdZpjEvbdCZbJA34,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-11-03,Uber 072515 SF**POOL**,Uber,6.33,False
xyQM1grxRXczpP5jm6VRcnQaodDRzQu6Pw1vl,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-10-21,Uber 063015 SF**POOL**,Uber,5.4,False
dBmbvDwgNJulaWb8vyoJfGaVdRPbmahJzNkQ4,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-10-19,United Airlines,United Airlines,-500.0,False
aKmDvBekP3Id3voe5nA8sdbXKqW6rbfZJ4NQ8,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-10-18,McDonald's,McDonald's,12.0,False
4DJmNar6pVionE7x8LpaTEnNplzwxniJV5oAB,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-10-18,Starbucks,Starbucks,4.33,False
N6rXv7RqMntzl5VKo4Wrck6ABJ41z6TypZ35g,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-10-17,SparkFun,FUN,89.4,False
P6BVvQbrjEt395XJnPlGUvVo6DPynVio5d1Wr,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-10-04,Uber 072515 SF**POOL**,Uber,6.33,False
jN8zBJbpkgt7pAN5bgy8TG3xa4W5L3h6m4ELq,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-09-21,Uber 063015 SF**POOL**,Uber,5.4,False
7m9k7apPLVIA9ERZ8xXwUavPqZx1LvTdyQZnn,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-09-19,United Airlines,United Airlines,-500.0,False
e3mnlPv6yJhPvjAyo954Frj1JRXL8jurBDg5k,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-09-18,McDonald's,McDonald's,12.0,False
Q63ywXJz7Wtx95Jdnjq3H3bkgpjzWbTw6o17D,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-09-18,Starbucks,Starbucks,4.33,False
Z6mRX8qbpjtQ9KX1no4esdXD6egoEXfemL3X1,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-09-17,SparkFun,FUN,89.4,False
M6KXvj7lRZtrM5Z6paWmuyDv7Xak5DfLpxKPX,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-09-04,Uber 072515 SF**POOL**,Uber,6.33,False
1598d4lJLwtoJqvdQae9TA1yNVrMP1TpX7zeX,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-08-22,Uber 063015 SF**POOL**,Uber,5.4,False
L6qXv4VMQbtKm5wDLdneIa9JL6d4m9TkK87pj,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-08-20,United Airlines,United Airlines,-500.0,False
pZW4NP5glXukWz4eRPVjhy9k4J5A39fpjgwVM,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-08-19,McDonald's,McDonald's,12.0,False
xyQM1grxRXczpP5jm6VRcnQaodDRzQu6Pw1V3,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-08-19,Starbucks,Starbucks,4.33,False
dBmbvDwgNJulaWb8vyoJfGaVdRPbmahJzNkQ3,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-08-18,SparkFun,FUN,89.4,False
aKmDvBekP3Id3voe5nA8sdbXKqW6rbfZJ4NQW,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-08-05,Uber 072515 SF**POOL**,Uber,6.33,False
4DJmNar6pVionE7x8LpaTEnNplzwxniJV5oAe,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-07-23,Uber 063015 SF**POOL**,Uber,5.4,False
N6rXv7RqMntzl5VKo4Wrck6ABJ41z6TypZ353,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-07-21,United Airlines,United Airlines,-500.0,False
P6BVvQbrjEt395XJnPlGUvVo6DPynVio5d1We,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-07-20,McDonald's,McDonald's,12.0,False
jN8zBJbpkgt7pAN5bgy8TG3xa4W5L3h6m4ELM,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-07-20,Starbucks,Starbucks,4.33,False
7m9k7apPLVIA9ERZ8xXwUavPqZx1LvTdyQZnQ,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-07-19,SparkFun,FUN,89.4,False
e3mnlPv6yJhPvjAyo954Frj1JRXL8jurBDg5Q,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-07-06,Uber 072515 SF**POOL**,Uber,6.33,False
Q63ywXJz7Wtx95Jdnjq3H3bkgpjzWbTw6o17V,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-06-23,Uber 063015 SF**POOL**,Uber,5.4,False
Z6mRX8qbpjtQ9KX1no4esdXD6egoEXfemL3Xv,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-06-21,United Airlines,United Airlines,-500.0,False
M6KXvj7lRZtrM5Z6paWmuyDv7Xak5DfLpxKPA,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-06-20,McDonald's,McDonald's,12.0,False
1598d4lJLwtoJqvdQae9TA1yNVrMP1TpX7zeb,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-06-20,Starbucks,Starbucks,4.33,False
L6qXv4VMQbtKm5wDLdneIa9JL6d4m9TkK87pL,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-06-19,SparkFun,FUN,89.4,False
pZW4NP5glXukWz4eRPVjhy9k4J5A39fpjgwVL,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-06-06,Uber 072515 SF**POOL**,Uber,6.33,False
oQwa4J5bWLtk6r4obREehjJAlzNo7JCo59j7o,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-05-24,Uber 063015 SF**POOL**,Uber,5.4,False
gdmqKPbpNJfNPedawRnZIGEJ15mqKEhERDonL,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-05-22,United Airlines,United Airlines,-500.0,False
8A9XeDp6vRcr8dMRlWJqublmEzvx3lfWpanLK,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-05-21,McDonald's,McDonald's,12.0,False
EbkXGw97nrtGm5LKjqx9haVpLoqbMVT4eQykE,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-05-21,Starbucks,Starbucks,4.33,False
WVPnvLRJp4u6a5bGd1xNTKDry814QDu6yMR1v,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-05-20,SparkFun,FUN,89.4,False
A6BX8xn149tA3Zm1azr9UQ4GLDyRk4t9Jw8Aa,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-05-07,Uber 072515 SF**POOL**,Uber,6.33,False
GANXvyQwRkcMP58Ner9qI3V1Q4rzLVT6x9aPZ,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-04-24,Uber 063015 SF**POOL**,Uber,5.4,False
ne8daM54bJT8DKQxb5yZuPBLZ1p8rBtAVkoWD,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-04-22,United Airlines,United Airlines,-500.0,False
brmnv6xpwjuQe4ra15EpslDkPRzLvDumKLlZr,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-04-21,McDonald's,McDonald's,12.0,False
m78xdg5Ja9f6Mq4Bbro8TG5g3LWqQ5hgpjEd3,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-04-21,Starbucks,Starbucks,4.33,False
yy81LMVdDbcByjDgp8EdiVQm6MKn9Qt4ndGXL,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-04-20,SparkFun,FUN,89.4,False
9D9XQd8k5wiAyaGWqz7LUpwM9Zk13wi4y8rQ7,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-04-07,Uber 072515 SF**POOL**,Uber,6.33,False
vy8QZMqB3RcKp4rw7g19IwDBKoWApDHqexpk9,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-03-25,Uber 063015 SF**POOL**,Uber,5.4,False
R6xnvQ8BZ1tdz5eLr7Kxs4WL6w7aBWCakj9be,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-03-23,United Airlines,United Airlines,-500.0,False
659DjegXLBtAk3RG8pbxUwArByeMNAH8KJ6Xw,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-03-22,McDonald's,McDonald's,12.0,False
X6jJvg8oQwt74lPkmLArTvN7xqwjaNibjgQEe,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-03-22,Starbucks,Starbucks,4.33,False
D6dXA18o4wtbm57nPlWjuLBqZjlxrBF3Re1QV,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-03-21,SparkFun,FUN,89.4,False
V6NJvaWpwgtPd56vnMAbFKby4JMdrbu9ykadz,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-03-08,Uber 072515 SF**POOL**,Uber,6.33,False
ww8ZMbK3x5IyEVbBQloKUp6RQPnlV6iPR9GV5,V6NJvaWpwgtPd56vnMAbFKxraAkqKbTWDQ5lk,K6lXv4nRyVtqQ57m1xjlI6mqvyBpyWtRPBXrE,2024-02-24,Uber 063015 SF**POOL**,Uber,5.4,False
